Date,Time,Round,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Line,Cover,H/A Cover,F/D Cover,Total Line,O/U,Total,Weather,Temp,H Streak,A Streak,Home 1H,Away 1H,1H Line,1H Total Line,H/A Win?,Winner,W Margin,Cov Margin,F/D Win,Fav,Dog,1H Cover,1H H/A Cover,1H F/D Cover,1H Total,1H Winner,1H H/A Winner,1H F/D Winner,Home 2H,Away 2H,2H Total,HSH,Venue,City,State,Country,Neutral Ven?
5/6/15,,13,BRI,MAN,44,10,1.51,2.91,-5.5,BRI,HOME,FAV,37.5,OVER,54,,,,,,,,,HOME,BRI,34,28.5,FAV,BRI,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,44,10,54,2ND,,#N/A,#N/A,#N/A,
5/6/15,,13,WST,GLD,20,27,1.85,2.03,-2.5,GLD,AWAY,DOG,40.0,OVER,47,,,,,,,,,AWAY,GLD,7,9.5,DOG,WST,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,27,47,2ND,,#N/A,#N/A,#N/A,
6/6/15,,13,PEN,MEL,0,20,2.35,1.69,2.5,MEL,AWAY,FAV,36.0,UNDER,20,,,,,,,,,AWAY,MEL,20,17.5,FAV,MEL,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,0,20,20,2ND,,#N/A,#N/A,#N/A,
6/6/15,,13,SOU,WAR,36,4,1.60,2.43,-4.5,SOU,HOME,FAV,43.0,UNDER,40,,,,,,,,,HOME,SOU,32,27.5,FAV,SOU,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,36,4,40,2ND,,#N/A,#N/A,#N/A,
6/6/15,,13,NEW,CAN,22,44,2.08,1.83,2.5,CAN,AWAY,FAV,45.0,OVER,66,,,,,,,,,AWAY,CAN,22,19.5,FAV,CAN,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,22,44,66,2ND,,#N/A,#N/A,#N/A,
7/6/15,,13,CRO,SYD,10,4,3.42,1.30,10.0,CRO,HOME,DOG,40.5,UNDER,14,,,,,,,,,HOME,CRO,6,16,DOG,SYD,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,10,4,14,2ND,,#N/A,#N/A,#N/A,
8/6/15,,13,PAR,NQL,30,36,2.52,1.56,4.0,NQL,AWAY,FAV,43.0,OVER,66,,,,,,,,,AWAY,NQL,6,2,FAV,NQL,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,30,36,66,2ND,,#N/A,#N/A,#N/A,
8/6/15,,13,CBY,SGI,29,16,1.71,2.10,-2.5,CBY,HOME,FAV,37.5,OVER,45,,,,,,,,,HOME,CBY,13,10.5,FAV,CBY,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,29,16,45,2ND,,#N/A,#N/A,#N/A,
12/6/15,,14,WST,SOU,34,6,3.96,1.31,10.5,WST,HOME,DOG,40.0,PUSH,40,,,,,,,,,HOME,WST,28,38.5,DOG,SOU,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,34,6,40,2ND,,#N/A,#N/A,#N/A,
13/6/15,,14,WAR,SYD,21,25,1.72,2.35,-2.5,SYD,AWAY,DOG,40.0,OVER,46,,,,,,,,,AWAY,SYD,4,6.5,DOG,WAR,SYD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,21,25,46,2ND,,#N/A,#N/A,#N/A,
14/6/15,,14,GLD,CBY,28,14,2.45,1.68,4.0,GLD,HOME,DOG,42.5,UNDER,42,,,,,,,,,HOME,GLD,14,18,DOG,CBY,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,14,42,2ND,,#N/A,#N/A,#N/A,
15/6/15,,14,MEL,PAR,22,26,2.35,1.73,2.5,PAR,AWAY,FAV,38.0,OVER,48,,,,,,,,,AWAY,PAR,4,1.5,FAV,PAR,MEL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,22,26,48,2ND,,#N/A,#N/A,#N/A,
19/6/15,,15,MAN,WST,30,20,1.51,2.48,-6.0,MAN,HOME,FAV,36.0,OVER,50,,,,,,,,,HOME,MAN,10,4,FAV,MAN,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,30,20,50,2ND,,#N/A,#N/A,#N/A,
20/6/15,,15,CBY,PEN,24,12,1.56,2.55,-4.5,CBY,HOME,FAV,36.5,UNDER,36,,,,,,,,,HOME,CBY,12,7.5,FAV,CBY,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,12,36,2ND,,#N/A,#N/A,#N/A,
20/6/15,,15,GLD,WAR,14,36,2.45,1.69,4.0,WAR,AWAY,FAV,44.0,OVER,50,,,,,,,,,AWAY,WAR,22,18,FAV,WAR,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,36,50,2ND,,#N/A,#N/A,#N/A,
20/6/15,,15,CAN,NQL,20,21,1.83,2.14,-2.5,NQL,AWAY,DOG,46.5,UNDER,41,,,,,,,,,AWAY,NQL,1,3.5,DOG,CAN,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,21,41,2ND,,#N/A,#N/A,#N/A,
21/6/15,,15,MEL,BRI,12,14,2.37,1.65,2.5,MEL,HOME,DOG,38.5,UNDER,26,,,,,,,,,AWAY,BRI,2,0.5,FAV,BRI,MEL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,14,26,2ND,,#N/A,#N/A,#N/A,
21/6/15,,15,NEW,CRO,28,30,1.92,2.12,-2.5,CRO,AWAY,DOG,40.0,OVER,58,,,,,,,,,AWAY,CRO,2,4.5,DOG,NEW,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,30,58,2ND,,#N/A,#N/A,#N/A,
22/6/15,,15,SGI,SYD,14,19,2.84,1.57,4.5,SYD,AWAY,FAV,36.0,UNDER,33,,,,,,,,,AWAY,SYD,5,0.5,FAV,SYD,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,19,33,2ND,,#N/A,#N/A,#N/A,
26/6/15,,16,BRI,NEW,44,22,1.16,5.14,-16.0,BRI,HOME,FAV,43.0,OVER,66,,,,,,,,,HOME,BRI,22,6,FAV,BRI,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,44,22,66,2ND,,#N/A,#N/A,#N/A,
26/6/15,,16,SOU,MAN,20,8,1.33,3.42,-9.5,SOU,HOME,FAV,40.0,UNDER,28,,,,,,,,,HOME,SOU,12,2.5,FAV,SOU,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,8,28,2ND,,#N/A,#N/A,#N/A,
27/6/15,,16,PAR,SGI,16,12,2.45,1.71,2.5,PAR,HOME,DOG,40.0,UNDER,28,,,,,,,,,HOME,PAR,4,6.5,DOG,SGI,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,12,28,2ND,,#N/A,#N/A,#N/A,
27/6/15,,16,NQL,CRO,18,24,1.59,2.68,-5.5,CRO,AWAY,DOG,40.0,OVER,42,,,,,,,,,AWAY,CRO,6,11.5,DOG,NQL,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,24,42,2ND,,#N/A,#N/A,#N/A,
27/6/15,,16,WAR,CAN,30,8,1.52,2.68,-5.5,WAR,HOME,FAV,46.0,UNDER,38,,,,,,,,,HOME,WAR,22,16.5,FAV,WAR,CAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,30,8,38,2ND,,#N/A,#N/A,#N/A,
28/6/15,,16,WST,PEN,12,35,1.52,2.36,-5.0,PEN,AWAY,DOG,42.0,OVER,47,,,,,,,,,AWAY,PEN,23,28,DOG,WST,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,35,47,2ND,,#N/A,#N/A,#N/A,
28/6/15,,16,SYD,GLD,20,10,1.10,6.52,-20.0,GLD,AWAY,DOG,46.0,UNDER,30,,,,,,,,,HOME,SYD,10,10,FAV,SYD,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,10,30,2ND,,#N/A,#N/A,#N/A,
29/6/15,,16,CBY,MEL,20,4,1.41,3.16,-7.5,CBY,HOME,FAV,39.0,UNDER,24,,,,,,,,,HOME,CBY,16,8.5,FAV,CBY,MEL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,4,24,2ND,,#N/A,#N/A,#N/A,
3/7/15,,17,PEN,SOU,20,6,2.89,1.55,6.0,PEN,HOME,DOG,38.0,UNDER,26,,,,,,,,,HOME,PEN,14,20,DOG,SOU,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,6,26,2ND,,#N/A,#N/A,#N/A,
4/7/15,,17,SGI,NQL,12,18,1.75,2.13,-2.5,NQL,AWAY,DOG,37.5,UNDER,30,,,,,,,,,AWAY,NQL,6,8.5,DOG,SGI,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,18,30,2ND,,#N/A,#N/A,#N/A,
5/7/15,,17,MAN,CRO,28,16,1.30,3.04,-8.5,MAN,HOME,FAV,42.0,OVER,44,,,,,,,,,HOME,MAN,12,3.5,FAV,MAN,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,16,44,2ND,,#N/A,#N/A,#N/A,
6/7/15,,17,WST,PAR,16,28,3.14,1.43,7.5,PAR,AWAY,FAV,42.0,OVER,44,,,,,,,,,AWAY,PAR,12,4.5,FAV,PAR,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,28,44,2ND,,#N/A,#N/A,#N/A,
10/7/15,,18,CAN,NEW,36,22,1.38,3.06,-8.0,CAN,HOME,FAV,41.5,OVER,58,,,,,,,,,HOME,CAN,14,6,FAV,CAN,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,36,22,58,2ND,,#N/A,#N/A,#N/A,
11/7/15,,18,CBY,BRI,8,16,1.58,2.44,-4.5,BRI,AWAY,DOG,38.0,UNDER,24,,,,,,,,,AWAY,BRI,8,12.5,DOG,CBY,BRI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,8,16,24,2ND,,#N/A,#N/A,#N/A,
11/7/15,,18,PEN,SYD,4,24,2.88,1.46,6.0,SYD,AWAY,FAV,36.0,UNDER,28,,,,,,,,,AWAY,SYD,20,14,FAV,SYD,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,4,24,28,2ND,,#N/A,#N/A,#N/A,
12/7/15,,18,CRO,SGI,28,8,1.34,3.12,-10.0,CRO,HOME,FAV,38.0,UNDER,36,,,,,,,,,HOME,CRO,20,10,FAV,CRO,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,8,36,2ND,,#N/A,#N/A,#N/A,
12/7/15,,18,WAR,MEL,28,14,1.69,2.45,-2.5,WAR,HOME,FAV,40.0,OVER,42,,,,,,,,,HOME,WAR,14,11.5,FAV,WAR,MEL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,14,42,2ND,,#N/A,#N/A,#N/A,
13/7/15,,18,GLD,MAN,6,38,2.93,1.44,6.5,MAN,AWAY,FAV,39.5,OVER,44,,,,,,,,,AWAY,MAN,32,25.5,FAV,MAN,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,6,38,44,2ND,,#N/A,#N/A,#N/A,
17/7/15,,19,MEL,PEN,52,10,1.38,3.17,-8.5,MEL,HOME,FAV,34.5,OVER,62,,,,,,,,,HOME,MEL,42,33.5,FAV,MEL,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,52,10,62,2ND,,#N/A,#N/A,#N/A,
17/7/15,,19,PAR,CBY,4,28,3.14,1.40,8.0,CBY,AWAY,FAV,40.0,UNDER,32,,,,,,,,,AWAY,CBY,24,16,FAV,CBY,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,4,28,32,2ND,,#N/A,#N/A,#N/A,
18/7/15,,19,SGI,SOU,8,24,2.78,1.42,5.5,SOU,AWAY,FAV,34.0,UNDER,32,,,,,,,,,AWAY,SOU,16,10.5,FAV,SOU,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,8,24,32,2ND,,#N/A,#N/A,#N/A,
18/7/15,,19,NEW,GLD,30,2,1.49,2.70,-6.5,NEW,HOME,FAV,38.0,UNDER,32,,,,,,,,,HOME,NEW,28,21.5,FAV,NEW,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,30,2,32,2ND,,#N/A,#N/A,#N/A,
18/7/15,,19,CAN,CRO,20,21,1.69,2.40,-3.5,CRO,AWAY,DOG,45.0,UNDER,41,,,,,,,,,AWAY,CRO,1,4.5,DOG,CAN,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,21,41,2ND,,#N/A,#N/A,#N/A,
19/7/15,,19,BRI,WST,42,16,1.20,5.60,-16.5,BRI,HOME,FAV,44.0,OVER,58,,,,,,,,,HOME,BRI,26,9.5,FAV,BRI,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,42,16,58,2ND,,#N/A,#N/A,#N/A,
19/7/15,,19,SYD,WAR,24,0,1.39,3.55,-8.0,SYD,HOME,FAV,42.0,UNDER,24,,,,,,,,,HOME,SYD,24,16,FAV,SYD,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,0,24,2ND,,#N/A,#N/A,#N/A,
20/7/15,,19,MAN,NQL,12,30,1.83,1.95,-2.5,NQL,AWAY,DOG,39.5,OVER,42,,,,,,,,,AWAY,NQL,18,20.5,DOG,MAN,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,30,42,2ND,,#N/A,#N/A,#N/A,
24/7/15,,20,BRI,GLD,34,0,1.16,6.75,-16.0,BRI,HOME,FAV,44.0,UNDER,34,,,,,,,,,HOME,BRI,34,18,FAV,BRI,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,34,0,34,2ND,,#N/A,#N/A,#N/A,
24/7/15,,20,WST,SYD,8,33,6.41,1.13,14.5,SYD,AWAY,FAV,41.5,UNDER,41,,,,,,,,,AWAY,SYD,25,10.5,FAV,SYD,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,8,33,41,2ND,,#N/A,#N/A,#N/A,
25/7/15,,20,SOU,NEW,52,6,1.19,5.80,-17.0,SOU,HOME,FAV,41.5,OVER,58,,,,,,,,,HOME,SOU,46,29,FAV,SOU,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,52,6,58,2ND,,#N/A,#N/A,#N/A,
25/7/15,,20,MEL,SGI,22,4,1.51,2.69,-5.5,MEL,HOME,FAV,36.0,UNDER,26,,,,,,,,,HOME,MEL,18,12.5,FAV,MEL,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,22,4,26,2ND,,#N/A,#N/A,#N/A,
25/7/15,,20,WAR,MAN,12,32,1.50,3.28,-7.0,MAN,AWAY,DOG,42.5,OVER,44,,,,,,,,,AWAY,MAN,20,27,DOG,WAR,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,32,44,2ND,,#N/A,#N/A,#N/A,
26/7/15,,20,CBY,CRO,16,18,1.34,3.28,-10.0,CRO,AWAY,DOG,40.0,UNDER,34,,,,,,,,,AWAY,CRO,2,12,DOG,CBY,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,18,34,2ND,,#N/A,#N/A,#N/A,
26/7/15,,20,PEN,CAN,24,34,1.83,2.01,-2.5,CAN,AWAY,DOG,44.0,OVER,58,,,,,,,,,AWAY,CAN,10,12.5,DOG,PEN,CAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,34,58,2ND,,#N/A,#N/A,#N/A,
27/7/15,,20,NQL,PAR,46,4,1.07,9.03,-23.0,NQL,HOME,FAV,46.5,OVER,50,,,,,,,,,HOME,NQL,42,19,FAV,NQL,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,46,4,50,2ND,,#N/A,#N/A,#N/A,
31/7/15,,21,SYD,CBY,38,28,1.31,3.75,-9.5,SYD,HOME,FAV,36.5,OVER,66,,,,,,,,,HOME,SYD,10,0.5,FAV,SYD,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,38,28,66,2ND,,#N/A,#N/A,#N/A,
31/7/15,,21,WST,MEL,34,16,3.39,1.40,8.5,WST,HOME,DOG,41.0,OVER,50,,,,,,,,,HOME,WST,18,26.5,DOG,MEL,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,34,16,50,2ND,,#N/A,#N/A,#N/A,
1/8/15,,21,MAN,BRI,44,14,2.86,1.48,6.0,MAN,HOME,DOG,39.5,OVER,58,,,,,,,,,HOME,MAN,30,36,DOG,BRI,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,44,14,58,2ND,,#N/A,#N/A,#N/A,
1/8/15,,21,NQL,CAN,32,24,1.26,4.35,-11.5,CAN,AWAY,DOG,47.5,OVER,56,,,,,,,,,HOME,NQL,8,3.5,FAV,NQL,CAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,32,24,56,2ND,,#N/A,#N/A,#N/A,
1/8/15,,21,WAR,CRO,14,18,1.69,2.11,-2.5,CRO,AWAY,DOG,40.5,UNDER,32,,,,,,,,,AWAY,CRO,4,6.5,DOG,WAR,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,18,32,2ND,,#N/A,#N/A,#N/A,
2/8/15,,21,SOU,PEN,20,16,1.16,6.09,-18.0,PEN,AWAY,DOG,43.5,UNDER,36,,,,,,,,,HOME,SOU,4,14,FAV,SOU,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,16,36,2ND,,#N/A,#N/A,#N/A,
2/8/15,,21,SGI,NEW,46,24,1.38,3.20,-9.5,SGI,HOME,FAV,39.5,OVER,70,,,,,,,,,HOME,SGI,22,12.5,FAV,SGI,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,46,24,70,2ND,,#N/A,#N/A,#N/A,
3/8/15,,21,GLD,PAR,24,14,1.63,2.56,-4.5,GLD,HOME,FAV,44.5,UNDER,38,,,,,,,,,HOME,GLD,10,5.5,FAV,GLD,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,14,38,2ND,,#N/A,#N/A,#N/A,
7/8/15,,22,BRI,CBY,16,18,1.45,2.88,-6.5,CBY,AWAY,DOG,40.5,UNDER,34,,,,,,,,,AWAY,CBY,2,8.5,DOG,BRI,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,18,34,2ND,,#N/A,#N/A,#N/A,
7/8/15,,22,MAN,SOU,28,8,2.10,1.75,1.5,MAN,HOME,DOG,38.5,UNDER,36,,,,,,,,,HOME,MAN,20,21.5,DOG,SOU,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,8,36,2ND,,#N/A,#N/A,#N/A,
8/8/15,,22,PAR,PEN,10,4,2.35,1.62,4.5,PAR,HOME,DOG,44.5,UNDER,14,,,,,,,,,HOME,PAR,6,10.5,DOG,PEN,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,10,4,14,2ND,,#N/A,#N/A,#N/A,
8/8/15,,22,CRO,NQL,30,18,2.35,1.58,3.5,CRO,HOME,DOG,40.5,OVER,48,,,,,,,,,HOME,CRO,12,15.5,DOG,NQL,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,30,18,48,2ND,,#N/A,#N/A,#N/A,
8/8/15,,22,WAR,SGI,0,36,2.30,1.67,2.5,SGI,AWAY,FAV,36.5,UNDER,36,,,,,,,,,AWAY,SGI,36,33.5,FAV,SGI,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,0,36,36,2ND,,#N/A,#N/A,#N/A,
9/8/15,,22,NEW,SYD,22,38,5.25,1.14,15.5,SYD,AWAY,FAV,45.5,OVER,60,,,,,,,,,AWAY,SYD,16,0.5,FAV,SYD,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,22,38,60,2ND,,#N/A,#N/A,#N/A,
9/8/15,,22,MEL,GLD,36,14,1.14,5.34,-16.5,MEL,HOME,FAV,44.5,OVER,50,,,,,,,,,HOME,MEL,22,5.5,FAV,MEL,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,36,14,50,2ND,,#N/A,#N/A,#N/A,
10/8/15,,22,CAN,WST,18,20,1.44,2.88,-7.5,WST,AWAY,DOG,46.5,UNDER,38,,,,,,,,,AWAY,WST,2,9.5,DOG,CAN,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,20,38,2ND,,#N/A,#N/A,#N/A,
13/8/15,,23,NQL,SOU,18,31,1.48,2.70,-6.5,SOU,AWAY,DOG,40.0,OVER,49,,,,,,,,,AWAY,SOU,13,19.5,DOG,NQL,SOU,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,31,49,2ND,,#N/A,#N/A,#N/A,
14/8/15,,23,BRI,SGI,32,6,1.31,3.90,-10.5,BRI,HOME,FAV,39.5,UNDER,38,,,,,,,,,HOME,BRI,26,15.5,FAV,BRI,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,32,6,38,2ND,,#N/A,#N/A,#N/A,
15/8/15,,23,SYD,PAR,28,18,1.07,8.87,-24.0,PAR,AWAY,DOG,45.5,OVER,46,,,,,,,,,HOME,SYD,10,14,FAV,SYD,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,18,46,2ND,,#N/A,#N/A,#N/A,
15/8/15,,23,PEN,WAR,24,10,1.53,3.24,-6.0,PEN,HOME,FAV,39.5,UNDER,34,,,,,,,,,HOME,PEN,14,8,FAV,PEN,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,10,34,2ND,,#N/A,#N/A,#N/A,
15/8/15,,23,WST,NEW,18,24,1.36,2.98,-8.5,NEW,AWAY,DOG,49.5,UNDER,42,,,,,,,,,AWAY,NEW,6,14.5,DOG,WST,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,24,42,2ND,,#N/A,#N/A,#N/A,
16/8/15,,23,CBY,GLD,36,14,1.14,5.99,-18.0,CBY,HOME,FAV,46.0,OVER,50,,,,,,,,,HOME,CBY,22,4,FAV,CBY,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,36,14,50,2ND,,#N/A,#N/A,#N/A,
16/8/15,,23,CAN,MAN,24,26,2.57,1.53,5.0,CAN,HOME,DOG,45.5,OVER,50,,,,,,,,,AWAY,MAN,2,3,FAV,MAN,CAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,26,50,2ND,,#N/A,#N/A,#N/A,
17/8/15,,23,CRO,MEL,2,30,1.76,2.07,-2.5,MEL,AWAY,DOG,37.5,UNDER,32,,,,,,,,,AWAY,MEL,28,30.5,DOG,CRO,MEL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,2,30,32,2ND,,#N/A,#N/A,#N/A,
20/8/15,,24,SGI,PEN,19,12,1.34,3.00,-8.5,PEN,AWAY,DOG,36.0,UNDER,31,,,,,,,,,HOME,SGI,7,1.5,FAV,SGI,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,19,12,31,2ND,,#N/A,#N/A,#N/A,
21/8/15,,24,SOU,CBY,18,32,1.75,1.94,-2.5,CBY,AWAY,DOG,38.0,OVER,50,,,,,,,,,AWAY,CBY,14,16.5,DOG,SOU,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,32,50,2ND,,#N/A,#N/A,#N/A,
22/8/15,,24,SYD,BRI,12,10,1.48,2.71,-6.0,BRI,AWAY,DOG,37.5,UNDER,22,,,,,,,,,HOME,SYD,2,4,FAV,SYD,BRI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,10,22,2ND,,#N/A,#N/A,#N/A,
22/8/15,,24,WAR,NQL,16,50,4.93,1.20,14.5,NQL,AWAY,FAV,43.5,OVER,66,,,,,,,,,AWAY,NQL,34,19.5,FAV,NQL,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,50,66,2ND,,#N/A,#N/A,#N/A,
22/8/15,,24,CRO,WST,40,18,1.58,2.88,-6.0,CRO,HOME,FAV,44.0,OVER,58,,,,,,,,,HOME,CRO,22,16,FAV,CRO,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,40,18,58,2ND,,#N/A,#N/A,#N/A,
23/8/15,,24,MAN,PAR,16,20,1.12,7.42,-17.5,PAR,AWAY,DOG,42.0,UNDER,36,,,,,,,,,AWAY,PAR,4,21.5,DOG,MAN,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,20,36,2ND,,#N/A,#N/A,#N/A,
23/8/15,,24,GLD,CAN,28,12,2.93,1.41,6.5,GLD,HOME,DOG,49.5,UNDER,40,,,,,,,,,HOME,GLD,16,22.5,DOG,CAN,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,12,40,2ND,,#N/A,#N/A,#N/A,
24/8/15,,24,MEL,NEW,6,20,1.14,6.40,-17.0,NEW,AWAY,DOG,44.0,UNDER,26,,,,,,,,,AWAY,NEW,14,31,DOG,MEL,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,6,20,26,2ND,,#N/A,#N/A,#N/A,
27/8/15,,25,SOU,BRI,12,47,2.34,1.71,4.0,BRI,AWAY,FAV,36.5,OVER,59,,,,,,,,,AWAY,BRI,35,31,FAV,BRI,SOU,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,47,59,2ND,,#N/A,#N/A,#N/A,
28/8/15,,25,MAN,SYD,10,46,1.80,1.90,-2.5,SYD,AWAY,DOG,39.5,OVER,56,,,,,,,,,AWAY,SYD,36,38.5,DOG,MAN,SYD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,10,46,56,2ND,,#N/A,#N/A,#N/A,
29/8/15,,25,MEL,NQL,14,6,1.71,2.18,-3.5,MEL,HOME,FAV,35.5,UNDER,20,,,,,,,,,HOME,MEL,8,4.5,FAV,MEL,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,6,20,2ND,,#N/A,#N/A,#N/A,
29/8/15,,25,NEW,CBY,18,20,3.14,1.38,8.0,NEW,HOME,DOG,44.0,UNDER,38,,,,,,,,,AWAY,CBY,2,6,FAV,CBY,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,20,38,2ND,,#N/A,#N/A,#N/A,
29/8/15,,25,PAR,CRO,28,35,2.52,1.53,5.0,CRO,AWAY,FAV,44.0,OVER,63,,,,,,,,,AWAY,CRO,7,2,FAV,CRO,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,35,63,2ND,,#N/A,#N/A,#N/A,
30/8/15,,25,GLD,SGI,28,26,3.92,1.36,10.0,GLD,HOME,DOG,41.5,OVER,54,,,,,,,,,HOME,GLD,2,12,DOG,SGI,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,26,54,2ND,,#N/A,#N/A,#N/A,
30/8/15,,25,WST,WAR,50,16,1.32,3.78,-12.0,WST,HOME,FAV,48.5,OVER,66,,,,,,,,,HOME,WST,34,22,FAV,WST,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,50,16,66,2ND,,#N/A,#N/A,#N/A,
